13	back	326	back
32	tongue	6424	tongue
102	rat	4885	rat
88	squeeze (V)	5850	to squeeze
35	human being	3090	person/human being
201	five	2368	Five
187	they	6302	they
64	say (V)	5267	to say
134	thunder	6362	thunder
76	alive	144	to live, be alive
76	live (V)	3610	to live, be alive
78	cut (V)	1465	to cut, hack
78	hack (V)	2832	to cut, hack
