# Swadesh list proposed by Matisoff (1978)
51	plantain	4538	plaintain/banana
51	rice	5074	plaintain/banana
51	rice (cooked)	7058	plaintain/banana
155	fat (thick)	7062	fat
176	drink	1833	drink
27	finger	2327	finger/toe
27	toe	6412	finger/toe
152	old	4201	old
52	animal	185	meat/animal
52	meat	3824	meat/animal
128	born	627	be born
190	buy (V)	817	buy
95	silver	5540	silver
136	sit (V)	5570	sit
193	weave (V)	6828	waeve
179	steal (V)	5901	steal
196	shoot (V)	5472	shoot
25	wing	6933	wing
93	wind	6922	wind
172	new	4068	new
72	earth	1905	earth
167	cooked	1279	ripe/well-cooked
167	ripe	5101	ripe/well-cooked
41	thou	6333	thou
142	flee (V)	2394	run/flee
142	run (V)	5198	run/flee
195	squeeze (V)	5850	squeeze
56	louse	3684	louse
105	house	3074	house
67	ant	199	ant
22	tail	6182	tail
90	day	1515	sun(day
90	sun	6101	sun(day
