# Swadesh list of the IDS project
5.56	grind (V)	2775	crush, grind
17.41	intention	3268	intention, purpose
4.95	deaf	1522	deaf
1.21	earth	1905	earth, land
1.21	land	3440	earth, land
5.15	thirst	6323	thirst
17.48	try (V)	6525	try, attempt
3.29	lamb	3436	lamb
5.92	wine	6931	wine
1.59	rainbow	4858	rainbow
16.77	mistake	3901	mistake, error
16.77	error	2054	mistake, error
3.42	stallion	5876	stallion
8.81	palm-tree	7082	palm tree
13.17	little	2292	little (quantity), few
13.17	few	3608	little (quantity), few
5.12	food	2454	food
4.205	forehead	2477	forehead
2.41	son	5719	son
5.791	grease	2231	grease, fat
5.791	fat	2760	grease, fat
18.39	rebuke (V)	5292	rebuke, scold
18.39	scold (V)	4913	rebuke, scold
6.45	collar	1121	collar
4.209	chin	988	chin
5.712	bunch	782	bunch
8.51	grass	2750	grass
4.214	eyelash	2165	eyelash
4.89	poison	4586	poison
14.32	often	4198	often
14.29	ready	4902	ready
3.73	bear	423	bear
6.36	needle	4051	needle
16.72	bad	334	bad
2.46	grandfather	2745	grandfather
9.211	pound (V)	4632	pound with fist
2.31	husband	3118	husband
2.76	widow	6905	widow
3.815	scorpion	5298	scorpion
5.28	pan	4316	pan
6.921	braid	658	braid
12.12	put (V)	4796	put
6.22	wool	6975	wool
16.33	anxiety	6986	anxiety, worry
16.33	worry	203	anxiety, worry
11.18	thing	6320	thing
3.23	cow	1340	cow
10.451	limp	3586	limp
2.52	aunt	306	aunt
11.66	account	4921	account, reckoning
11.66	reckon (V)	41	account, reckoning
10.64	lead	3489	lead (vb)
13.15	much	3984	much, many
13.15	many	3759	much, many
1.213	dust	1881	dust
15.89	wrinkled	7006	wrinkled
4.215	blink (V)	569	blink
16.67	lie 2 (V)	3560	lie, tell lies
11.51	rich	5077	rich
4.146	dandruff	1492	dandruff
9.791	fan	2211	fan (vb)
4.3	shoulder	5482	shoulder
17.34	clear	1039	clear, plain
2.251	young man	10002	young man (adolescent)
14.14	young	7033	young
9.11	do (V)	1768	do, make
9.11	make (V)	3729	do, make
4.41	breast	687	breast (of woman)
4.74	live (V)	3610	live, living, life
4.74	life	3562	live, living, life
12.57	long	3639	long
5.86	milk	3873	milk (noun)
11.31	seek (V)	3651	seek, look for
11.31	look for (V)	5351	seek, look for
21.32	condemn (V)	1203	condemn
6.32	spindle	5786	spindle
8.45	rye	5214	rye
7.62	brick	696	brick
6.96	mirror	3891	mirror
12.13	sit (V)	5570	sit
4.142	beard	426	beard
6.35	sew (V)	5404	sew
7.15	yard	7014	yard, court
7.15	court	1329	yard, court
11.69	tax	6237	tax, tribute
11.69	tribute	6497	tax, tribute
15.76	rough	5166	rough
8.67	vine	6723	vine
6.78	headdress	7079	headband, headdress
16.68	deceit	1534	deceit
18.18	scream (V)	5309	shriek, screech
17.35	obscure	4166	obscure
8.96	fish poison	10003	fish poison (root)
1.27	shore	5475	shore
12.17	remains	4993	remains, left overs
13.18	enough	2021	enough
9.18	chain	939	chain
4.28	neck	4046	neck
10.474	go out (V)	2704	go out
4.37	foot	2458	foot
17.171	guess (V)	2813	guess
7.26	floor	2413	floor
3.98	turtle	6562	turtle
16.63	hope	3052	hope
9.15	fold	2442	fold
10.352	splash (V)	5796	splash
2.53	nephew	4057	nephew
2.26	girl	2646	girl
8.75	bark	372	bark
8.32	mow (V)	3982	mow, reap
8.32	reap (V)	4906	mow, reap
9.76	basket	387	basket
2.24	female	2270	female
17.32	forget (V)	2487	forget
10.48	come (V)	1136	come
7.63	mortar	3945	mortar
1.54	star	5883	star
10.81	ship	5465	ship
15.67	blue	588	blue
10.72	path	4367	path
11.85	market	3769	market (place)
4.62	dream	1823	dream
8.13	garden	2600	garden
7.24	key	3377	key
7.25	window	6929	window
4.45	liver	3613	liver
1.329	ocean	4180	ocean
10.34	float	2406	float
1.852	burn (V)	793	burn (vb intrans)
10.38	blow	584	blow
8.64	pine	4495	pine
22.13	temple 1	6257	temple, church
13.16	more	3941	more
3.56	goose	2726	goose
5.53	dough	1794	dough
12.82	circle	1011	circle
7.64	brick	696	adobe
4.464	buttocks	815	buttocks
5.46	peel	4397	peel
3.63	mouse	3966	mouse, rat
3.63	rat	4885	mouse, rat
12.5	inside	3184	inside, in
12.5	in	3244	inside, in
4.66	defecate (V)	1557	defecate
16.27	love	3686	love
16.51	dare	1496	dare
6.92	brush (V)	744	brush
9.48	saw	5265	saw
16.78	blame	552	blame
16.66	true	6520	true
5.55	meal	3813	meal, flour
5.55	flour	2417	meal, flour
6.48	trousers	6518	trousers
16.44	envy	2039	envy, jealousy
16.44	jealousy	3327	envy, jealousy
5.93	beer	449	beer
18.41	call (V)	834	call (=summon)
1.71	air	131	air
4.212	eyebrow	2164	eyebrow
2.941	we	6814	we (inclusive)
10.44	dance	1489	dance
9.49	hammer	2852	hammer
12.44	far	2216	far (adv)
20.43	attack (V)	296	attack
8.73	trunk	6521	tree trunk
2.621	mother-in-law	3954	mother-in-law (of a woman)
3.82	bee	446	bee
4.331	palm of hand	4314	palm of hand
12.2	outside	4259	beside
7.11	dwell (V)	1887	dwell, live
7.11	live (V)	3610	dwell, live
4.76	kill (V)	3382	kill
12.42	left	3520	left (side)
3.2	cattle	909	cattle (bovine)
3.811	louse	3684	louse
16.35	pity	4511	pity
9.261	broken	727	broken
3.13	female	2270	female (adj)
10.17	twist (V)	6575	twist
17.28	school	5290	school
2.455	younger sister	7039	younger sister
15.46	quiet	4832	quiet, silence
15.46	silent	5534	quiet, silence
8.54	root	5152	root
1.26	continent	1256	mainland
3.665	eel	1926	freshwater eel
1.841	embers	1969	embers
5.48	scrape (V)	5303	scrape
1.84	ashes	260	ashes
9.22	cut	1464	cut
4.15	blood	576	blood
4.191	spine	5787	spine
11.77	hire (V)	3002	hire
10.66	ride (V)	5082	ride
17.242	study	6045	study
8.16	fence	2276	fence
19.36	noble	4091	noble, nobleman
3.36	goat	2714	goat
15.81	heavy	2951	heavy
17.13	think (V)	6321	think (= reflect)
10.612	carry in arms (V)	881	carry-in-hand
7.51	roof	5147	roof
2.512	father's brother	2235	father's brother
3.585	hawk	2917	hawk
1.352	tide	6369	tide
10.15	roll	5140	roll
5.22	boil	605	boil (vb)
1.1	world	6981	world
8.84	banana tree	10004	banana tree
12.68	shallow	5417	shallow
2.32	wife	6907	wife
4.203	brain	660	brain
8.61	oak	4153	oak
4.372	heel	2957	heel
